7.4064 	WARNING 	User requested fullscreen with size [2048 1152], but screen is actually [1920, 1080]. Using actual size
10.1669 	EXP 	Created tPause = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='tPause', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
10.1733 	EXP 	Created tEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='tEnd', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='You finished it!', units='norm', win=Window(...), wrapWidth=1)
10.2087 	EXP 	tInstr: autoDraw = True
46.1006 	EXP 	Imported tAll_blocks.csv as conditions, 3 conditions, 1 params
46.1013 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
46.1017 	EXP 	New trial (rep=0, index=0): OrderedDict([('cur_block_file_name', 'tBlock01.csv')])
46.1256 	EXP 	Imported tBlock01.csv as conditions, 36 conditions, 10 params
46.1261 	EXP 	Created sequence: random, trialTypes=36, nReps=1, seed=None
46.1266 	EXP 	New trial (rep=0, index=0): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_021.png'), ('pc_file_name', 'stimuli\\block_01_trial_021.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 2)])
46.1838 	EXP 	tInstr: autoDraw = False
46.1838 	EXP 	iTrial: size = array([0.9, 0.9])
46.1838 	EXP 	iTrial: image = 'stimuli/block_01_trial_021.png'
46.1838 	EXP 	pTrial: autoDraw = True
46.5428 	EXP 	iTrial: autoDraw = True
46.5428 	EXP 	tTrial: autoDraw = True
46.5428 	EXP 	pTrial: autoDraw = False
47.1441 	EXP 	tTrial: autoDraw = False
47.4434 	EXP 	iTrial: autoDraw = False
48.0318 	EXP 	New trial (rep=0, index=1): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_016.png'), ('pc_file_name', 'stimuli\\block_01_trial_016.png'), ('distract_condition', 1), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 7)])
48.0532 	EXP 	iTrial: autoDraw = False
48.0532 	EXP 	tTrial: autoDraw = False
48.0532 	EXP 	pTrial: autoDraw = False
48.0532 	EXP 	iTrial: size = array([0.9, 0.9])
48.0532 	EXP 	iTrial: image = 'stimuli/block_01_trial_016.png'
48.0532 	EXP 	pTrial: autoDraw = True
48.4450 	EXP 	pTrial: autoDraw = False
48.4615 	EXP 	iTrial: autoDraw = True
48.4615 	EXP 	tTrial: autoDraw = True
49.0454 	EXP 	tTrial: autoDraw = False
49.2022 	EXP 	New trial (rep=0, index=2): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_030.png'), ('pc_file_name', 'stimuli\\block_01_trial_030.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 5)])
49.2277 	EXP 	iTrial: autoDraw = False
49.2277 	EXP 	tTrial: autoDraw = False
49.2277 	EXP 	pTrial: autoDraw = False
49.2277 	EXP 	iTrial: size = array([0.9, 0.9])
49.2277 	EXP 	iTrial: image = 'stimuli/block_01_trial_030.png'
49.2277 	EXP 	pTrial: autoDraw = True
49.6139 	EXP 	pTrial: autoDraw = False
49.6303 	EXP 	iTrial: autoDraw = True
49.6303 	EXP 	tTrial: autoDraw = True
50.2134 	EXP 	tTrial: autoDraw = False
50.2700 	EXP 	New trial (rep=0, index=3): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_012.png'), ('pc_file_name', 'stimuli\\block_01_trial_012.png'), ('distract_condition', 1), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 1)])
50.2992 	EXP 	iTrial: autoDraw = False
50.2992 	EXP 	tTrial: autoDraw = False
50.2992 	EXP 	pTrial: autoDraw = False
50.2992 	EXP 	iTrial: size = array([0.9, 0.9])
50.2992 	EXP 	iTrial: image = 'stimuli/block_01_trial_012.png'
50.2992 	EXP 	pTrial: autoDraw = True
50.6816 	EXP 	pTrial: autoDraw = False
50.6973 	EXP 	iTrial: autoDraw = True
50.6973 	EXP 	tTrial: autoDraw = True
51.2837 	EXP 	tTrial: autoDraw = False
51.4032 	EXP 	New trial (rep=0, index=4): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_032.png'), ('pc_file_name', 'stimuli\\block_01_trial_032.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 2)])
51.4297 	EXP 	iTrial: autoDraw = False
51.4297 	EXP 	tTrial: autoDraw = False
51.4297 	EXP 	pTrial: autoDraw = False
51.4297 	EXP 	iTrial: size = array([0.9, 0.9])
51.4297 	EXP 	iTrial: image = 'stimuli/block_01_trial_032.png'
51.4297 	EXP 	pTrial: autoDraw = True
51.8289 	EXP 	pTrial: autoDraw = False
51.8478 	EXP 	iTrial: autoDraw = True
51.8478 	EXP 	tTrial: autoDraw = True
52.4156 	EXP 	tTrial: autoDraw = False
52.7163 	EXP 	iTrial: autoDraw = False
53.3039 	EXP 	New trial (rep=0, index=5): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_026.png'), ('pc_file_name', 'stimuli\\block_01_trial_026.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 1)])
53.3258 	EXP 	iTrial: autoDraw = False
53.3258 	EXP 	tTrial: autoDraw = False
53.3258 	EXP 	pTrial: autoDraw = False
53.3258 	EXP 	iTrial: size = array([0.9, 0.9])
53.3258 	EXP 	iTrial: image = 'stimuli/block_01_trial_026.png'
53.3258 	EXP 	pTrial: autoDraw = True
53.7172 	EXP 	pTrial: autoDraw = False
53.7340 	EXP 	iTrial: autoDraw = True
53.7340 	EXP 	tTrial: autoDraw = True
54.3201 	EXP 	tTrial: autoDraw = False
54.3255 	EXP 	New trial (rep=0, index=6): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_002.png'), ('pc_file_name', 'stimuli\\block_01_trial_002.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 4)])
54.3502 	EXP 	iTrial: autoDraw = False
54.3502 	EXP 	tTrial: autoDraw = False
54.3502 	EXP 	pTrial: autoDraw = False
54.3502 	EXP 	iTrial: size = array([0.9, 0.9])
54.3502 	EXP 	iTrial: image = 'stimuli/block_01_trial_002.png'
54.3502 	EXP 	pTrial: autoDraw = True
54.7367 	EXP 	pTrial: autoDraw = False
54.7541 	EXP 	iTrial: autoDraw = True
54.7541 	EXP 	tTrial: autoDraw = True
55.3380 	EXP 	tTrial: autoDraw = False
55.6362 	EXP 	iTrial: autoDraw = False
55.6921 	EXP 	New trial (rep=0, index=7): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_007.png'), ('pc_file_name', 'stimuli\\block_01_trial_007.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 4)])
55.7163 	EXP 	iTrial: autoDraw = False
55.7163 	EXP 	tTrial: autoDraw = False
55.7163 	EXP 	pTrial: autoDraw = False
55.7163 	EXP 	iTrial: size = array([0.9, 0.9])
55.7163 	EXP 	iTrial: image = 'stimuli/block_01_trial_007.png'
55.7163 	EXP 	pTrial: autoDraw = True
56.1085 	EXP 	iTrial: autoDraw = True
56.1085 	EXP 	tTrial: autoDraw = True
56.1085 	EXP 	pTrial: autoDraw = False
56.7068 	EXP 	tTrial: autoDraw = False
56.8600 	EXP 	New trial (rep=0, index=8): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_022.png'), ('pc_file_name', 'stimuli\\block_01_trial_022.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 5)])
56.8819 	EXP 	iTrial: autoDraw = False
56.8819 	EXP 	tTrial: autoDraw = False
56.8819 	EXP 	pTrial: autoDraw = False
56.8819 	EXP 	iTrial: size = array([0.9, 0.9])
56.8819 	EXP 	iTrial: image = 'stimuli/block_01_trial_022.png'
56.8819 	EXP 	pTrial: autoDraw = True
57.2725 	EXP 	pTrial: autoDraw = False
57.2878 	EXP 	iTrial: autoDraw = True
57.2878 	EXP 	tTrial: autoDraw = True
57.8715 	EXP 	tTrial: autoDraw = False
57.9288 	EXP 	New trial (rep=0, index=9): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_009.png'), ('pc_file_name', 'stimuli\\block_01_trial_009.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 8)])
57.9550 	EXP 	iTrial: autoDraw = False
57.9550 	EXP 	tTrial: autoDraw = False
57.9550 	EXP 	pTrial: autoDraw = False
57.9550 	EXP 	iTrial: size = array([0.9, 0.9])
57.9550 	EXP 	iTrial: image = 'stimuli/block_01_trial_009.png'
57.9550 	EXP 	pTrial: autoDraw = True
58.3415 	EXP 	pTrial: autoDraw = False
58.3582 	EXP 	iTrial: autoDraw = True
58.3582 	EXP 	tTrial: autoDraw = True
58.9395 	EXP 	tTrial: autoDraw = False
59.1629 	EXP 	New trial (rep=0, index=10): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_013.png'), ('pc_file_name', 'stimuli\\block_01_trial_013.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 2)])
59.1912 	EXP 	iTrial: autoDraw = False
59.1912 	EXP 	tTrial: autoDraw = False
59.1912 	EXP 	pTrial: autoDraw = False
59.1912 	EXP 	iTrial: size = array([0.9, 0.9])
59.1912 	EXP 	iTrial: image = 'stimuli/block_01_trial_013.png'
59.1912 	EXP 	pTrial: autoDraw = True
59.5772 	EXP 	pTrial: autoDraw = False
59.5922 	EXP 	iTrial: autoDraw = True
59.5922 	EXP 	tTrial: autoDraw = True
60.1749 	EXP 	tTrial: autoDraw = False
60.3816 	EXP 	New trial (rep=0, index=11): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_003.png'), ('pc_file_name', 'stimuli\\block_01_trial_003.png'), ('distract_condition', 1), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 4)])
60.4024 	EXP 	iTrial: autoDraw = False
60.4024 	EXP 	tTrial: autoDraw = False
60.4024 	EXP 	pTrial: autoDraw = False
60.4024 	EXP 	iTrial: size = array([0.9, 0.9])
60.4024 	EXP 	iTrial: image = 'stimuli/block_01_trial_003.png'
60.4024 	EXP 	pTrial: autoDraw = True
60.7945 	EXP 	pTrial: autoDraw = False
60.8091 	EXP 	iTrial: autoDraw = True
60.8091 	EXP 	tTrial: autoDraw = True
61.3923 	EXP 	tTrial: autoDraw = False
61.4824 	EXP 	New trial (rep=0, index=12): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_031.png'), ('pc_file_name', 'stimuli\\block_01_trial_031.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 8)])
61.5025 	EXP 	iTrial: autoDraw = False
61.5025 	EXP 	tTrial: autoDraw = False
61.5025 	EXP 	pTrial: autoDraw = False
61.5025 	EXP 	iTrial: size = array([0.9, 0.9])
61.5025 	EXP 	iTrial: image = 'stimuli/block_01_trial_031.png'
61.5025 	EXP 	pTrial: autoDraw = True
61.8933 	EXP 	pTrial: autoDraw = False
61.9109 	EXP 	iTrial: autoDraw = True
61.9109 	EXP 	tTrial: autoDraw = True
62.4935 	EXP 	tTrial: autoDraw = False
62.6022 	EXP 	New trial (rep=0, index=13): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_018.png'), ('pc_file_name', 'stimuli\\block_01_trial_018.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 1)])
62.6249 	EXP 	iTrial: autoDraw = False
62.6249 	EXP 	tTrial: autoDraw = False
62.6249 	EXP 	pTrial: autoDraw = False
62.6249 	EXP 	iTrial: size = array([0.9, 0.9])
62.6249 	EXP 	iTrial: image = 'stimuli/block_01_trial_018.png'
62.6249 	EXP 	pTrial: autoDraw = True
63.0186 	EXP 	pTrial: autoDraw = False
63.0310 	EXP 	iTrial: autoDraw = True
63.0310 	EXP 	tTrial: autoDraw = True
63.6113 	EXP 	tTrial: autoDraw = False
63.6525 	EXP 	New trial (rep=0, index=14): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_028.png'), ('pc_file_name', 'stimuli\\block_01_trial_028.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 0)])
63.6733 	EXP 	iTrial: autoDraw = False
63.6733 	EXP 	tTrial: autoDraw = False
63.6733 	EXP 	pTrial: autoDraw = False
63.6733 	EXP 	iTrial: size = array([0.9, 0.9])
63.6733 	EXP 	iTrial: image = 'stimuli/block_01_trial_028.png'
63.6733 	EXP 	pTrial: autoDraw = True
64.0655 	EXP 	pTrial: autoDraw = False
64.0943 	EXP 	iTrial: autoDraw = True
64.0943 	EXP 	tTrial: autoDraw = True
64.6627 	EXP 	tTrial: autoDraw = False
64.7539 	EXP 	New trial (rep=0, index=15): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_010.png'), ('pc_file_name', 'stimuli\\block_01_trial_010.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 1)])
64.7760 	EXP 	iTrial: autoDraw = False
64.7760 	EXP 	tTrial: autoDraw = False
64.7760 	EXP 	pTrial: autoDraw = False
64.7760 	EXP 	iTrial: size = array([0.9, 0.9])
64.7760 	EXP 	iTrial: image = 'stimuli/block_01_trial_010.png'
64.7760 	EXP 	pTrial: autoDraw = True
65.1659 	EXP 	pTrial: autoDraw = False
65.1840 	EXP 	iTrial: autoDraw = True
65.1840 	EXP 	tTrial: autoDraw = True
65.7638 	EXP 	tTrial: autoDraw = False
66.0642 	EXP 	iTrial: autoDraw = False
66.6517 	EXP 	New trial (rep=0, index=16): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_000.png'), ('pc_file_name', 'stimuli\\block_01_trial_000.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 6)])
66.6730 	EXP 	iTrial: autoDraw = False
66.6730 	EXP 	tTrial: autoDraw = False
66.6730 	EXP 	pTrial: autoDraw = False
66.6730 	EXP 	iTrial: size = array([0.9, 0.9])
66.6730 	EXP 	iTrial: image = 'stimuli/block_01_trial_000.png'
66.6730 	EXP 	pTrial: autoDraw = True
67.0651 	EXP 	pTrial: autoDraw = False
67.0816 	EXP 	iTrial: autoDraw = True
67.0816 	EXP 	tTrial: autoDraw = True
67.6657 	EXP 	tTrial: autoDraw = False
67.7388 	EXP 	New trial (rep=0, index=17): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_020.png'), ('pc_file_name', 'stimuli\\block_01_trial_020.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 6)])
67.7601 	EXP 	iTrial: autoDraw = False
67.7601 	EXP 	tTrial: autoDraw = False
67.7601 	EXP 	pTrial: autoDraw = False
67.7601 	EXP 	iTrial: size = array([0.9, 0.9])
67.7601 	EXP 	iTrial: image = 'stimuli/block_01_trial_020.png'
67.7601 	EXP 	pTrial: autoDraw = True
68.1494 	EXP 	pTrial: autoDraw = False
68.1692 	EXP 	iTrial: autoDraw = True
68.1692 	EXP 	tTrial: autoDraw = True
68.7086 	EXP 	New trial (rep=0, index=18): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_034.png'), ('pc_file_name', 'stimuli\\block_01_trial_034.png'), ('distract_condition', 1), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 8)])
68.7345 	EXP 	iTrial: autoDraw = False
68.7345 	EXP 	tTrial: autoDraw = False
68.7345 	EXP 	pTrial: autoDraw = False
68.7345 	EXP 	iTrial: size = array([0.9, 0.9])
68.7345 	EXP 	iTrial: image = 'stimuli/block_01_trial_034.png'
68.7345 	EXP 	pTrial: autoDraw = True
69.1172 	EXP 	pTrial: autoDraw = False
69.1373 	EXP 	iTrial: autoDraw = True
69.1373 	EXP 	tTrial: autoDraw = True
69.7178 	EXP 	tTrial: autoDraw = False
70.0143 	EXP 	iTrial: autoDraw = False
70.6052 	EXP 	New trial (rep=0, index=19): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_029.png'), ('pc_file_name', 'stimuli\\block_01_trial_029.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 5)])
70.6286 	EXP 	iTrial: autoDraw = False
70.6286 	EXP 	tTrial: autoDraw = False
70.6286 	EXP 	pTrial: autoDraw = False
70.6286 	EXP 	iTrial: size = array([0.9, 0.9])
70.6286 	EXP 	iTrial: image = 'stimuli/block_01_trial_029.png'
70.6286 	EXP 	pTrial: autoDraw = True
71.0193 	EXP 	pTrial: autoDraw = False
71.0362 	EXP 	iTrial: autoDraw = True
71.0362 	EXP 	tTrial: autoDraw = True
71.6092 	EXP 	New trial (rep=0, index=20): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_001.png'), ('pc_file_name', 'stimuli\\block_01_trial_001.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 2)])
71.6313 	EXP 	tTrial: autoDraw = False
71.6313 	EXP 	iTrial: autoDraw = False
71.6313 	EXP 	tTrial: autoDraw = False
71.6313 	EXP 	pTrial: autoDraw = False
71.6313 	EXP 	iTrial: size = array([0.9, 0.9])
71.6313 	EXP 	iTrial: image = 'stimuli/block_01_trial_001.png'
71.6313 	EXP 	pTrial: autoDraw = True
72.0286 	EXP 	pTrial: autoDraw = False
72.0587 	EXP 	iTrial: autoDraw = True
72.0587 	EXP 	tTrial: autoDraw = True
72.5607 	EXP 	New trial (rep=0, index=21): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_008.png'), ('pc_file_name', 'stimuli\\block_01_trial_008.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 8)])
72.5877 	EXP 	iTrial: autoDraw = False
72.5877 	EXP 	tTrial: autoDraw = False
72.5877 	EXP 	pTrial: autoDraw = False
72.5877 	EXP 	iTrial: size = array([0.9, 0.9])
72.5877 	EXP 	iTrial: image = 'stimuli/block_01_trial_008.png'
72.5877 	EXP 	pTrial: autoDraw = True
72.9794 	EXP 	iTrial: autoDraw = True
72.9794 	EXP 	tTrial: autoDraw = True
72.9794 	EXP 	pTrial: autoDraw = False
73.5123 	EXP 	New trial (rep=0, index=22): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_035.png'), ('pc_file_name', 'stimuli\\block_01_trial_035.png'), ('distract_condition', 1), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 3)])
73.5372 	EXP 	iTrial: autoDraw = False
73.5372 	EXP 	tTrial: autoDraw = False
73.5372 	EXP 	pTrial: autoDraw = False
73.5372 	EXP 	iTrial: size = array([0.9, 0.9])
73.5372 	EXP 	iTrial: image = 'stimuli/block_01_trial_035.png'
73.5372 	EXP 	pTrial: autoDraw = True
73.9245 	EXP 	pTrial: autoDraw = False
73.9397 	EXP 	iTrial: autoDraw = True
73.9397 	EXP 	tTrial: autoDraw = True
74.4468 	EXP 	New trial (rep=0, index=23): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_017.png'), ('pc_file_name', 'stimuli\\block_01_trial_017.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 0)])
74.4730 	EXP 	iTrial: autoDraw = False
74.4730 	EXP 	tTrial: autoDraw = False
74.4730 	EXP 	pTrial: autoDraw = False
74.4730 	EXP 	iTrial: size = array([0.9, 0.9])
74.4730 	EXP 	iTrial: image = 'stimuli/block_01_trial_017.png'
74.4730 	EXP 	pTrial: autoDraw = True
74.8571 	EXP 	pTrial: autoDraw = False
74.8767 	EXP 	iTrial: autoDraw = True
74.8767 	EXP 	tTrial: autoDraw = True
75.4577 	EXP 	tTrial: autoDraw = False
75.7479 	EXP 	New trial (rep=0, index=24): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_019.png'), ('pc_file_name', 'stimuli\\block_01_trial_019.png'), ('distract_condition', 1), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 7)])
75.7701 	EXP 	iTrial: autoDraw = False
75.7701 	EXP 	iTrial: autoDraw = False
75.7701 	EXP 	tTrial: autoDraw = False
75.7701 	EXP 	pTrial: autoDraw = False
75.7701 	EXP 	iTrial: size = array([0.9, 0.9])
75.7701 	EXP 	iTrial: image = 'stimuli/block_01_trial_019.png'
75.7701 	EXP 	pTrial: autoDraw = True
76.2140 	EXP 	iTrial: autoDraw = True
76.2140 	EXP 	tTrial: autoDraw = True
76.2140 	EXP 	pTrial: autoDraw = False
76.7594 	EXP 	tTrial: autoDraw = False
